,id,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,preview_url
5548,1udwFobQ1JoOdWPQrp2b6u,Hip-Hop,0.575,0.56,5,-7.302,1,0.478,0.173,0.0,0.257,0.471,75.956,229938,4,
5549,1udwFobQ1JoOdWPQrp2b6u,Hip-Hop,0.575,0.56,5,-7.302,1,0.478,0.173,0.0,0.257,0.471,75.956,229938,4,
5550,1udwFobQ1JoOdWPQrp2b6u,Hip-Hop,0.575,0.56,5,-7.302,1,0.478,0.173,0.0,0.257,0.471,75.956,229938,4,
5551,1udwFobQ1JoOdWPQrp2b6u,Hip-Hop,0.575,0.56,5,-7.302,1,0.478,0.173,0.0,0.257,0.471,75.956,229938,4,
5552,1udwFobQ1JoOdWPQrp2b6u,Hip-Hop,0.575,0.56,5,-7.302,1,0.478,0.173,0.0,0.257,0.471,75.956,229938,4,
5553,1udwFobQ1JoOdWPQrp2b6u,Hip-Hop,0.575,0.56,5,-7.302,1,0.478,0.173,0.0,0.257,0.471,75.956,229938,4,
5554,1udwFobQ1JoOdWPQrp2b6u,Hip-Hop,0.575,0.56,5,-7.302,1,0.478,0.173,0.0,0.257,0.471,75.956,229938,4,
5555,1udwFobQ1JoOdWPQrp2b6u,Hip-Hop,0.575,0.56,5,-7.302,1,0.478,0.173,0.0,0.257,0.471,75.956,229938,4,
5556,1udwFobQ1JoOdWPQrp2b6u,Hip-Hop,0.575,0.56,5,-7.302,1,0.478,0.173,0.0,0.257,0.471,75.956,229938,4,
5557,1udwFobQ1JoOdWPQrp2b6u,Hip-Hop,0.575,0.56,5,-7.302,1,0.478,0.173,0.0,0.257,0.471,75.956,229938,4,
5558,1udwFobQ1JoOdWPQrp2b6u,Hip-Hop,0.575,0.56,5,-7.302,1,0.478,0.173,0.0,0.257,0.471,75.956,229938,4,
5559,1udwFobQ1JoOdWPQrp2b6u,Hip-Hop,0.575,0.56,5,-7.302,1,0.478,0.173,0.0,0.257,0.471,75.956,229938,4,
5560,1udwFobQ1JoOdWPQrp2b6u,Hip-Hop,0.575,0.56,5,-7.302,1,0.478,0.173,0.0,0.257,0.471,75.956,229938,4,
5561,1udwFobQ1JoOdWPQrp2b6u,Hip-Hop,0.575,0.56,5,-7.302,1,0.478,0.173,0.0,0.257,0.471,75.956,229938,4,
5562,1udwFobQ1JoOdWPQrp2b6u,Hip-Hop,0.575,0.56,5,-7.302,1,0.478,0.173,0.0,0.257,0.471,75.956,229938,4,
5563,1udwFobQ1JoOdWPQrp2b6u,Hip-Hop,0.575,0.56,5,-7.302,1,0.478,0.173,0.0,0.257,0.471,75.956,229938,4,
5564,1udwFobQ1JoOdWPQrp2b6u,Hip-Hop,0.575,0.56,5,-7.302,1,0.478,0.173,0.0,0.257,0.471,75.956,229938,4,
5565,1udwFobQ1JoOdWPQrp2b6u,Hip-Hop,0.575,0.56,5,-7.302,1,0.478,0.173,0.0,0.257,0.471,75.956,229938,4,
5566,1udwFobQ1JoOdWPQrp2b6u,Hip-Hop,0.575,0.56,5,-7.302,1,0.478,0.173,0.0,0.257,0.471,75.956,229938,4,
5567,1udwFobQ1JoOdWPQrp2b6u,Hip-Hop,0.575,0.56,5,-7.302,1,0.478,0.173,0.0,0.257,0.471,75.956,229938,4,
5568,1udwFobQ1JoOdWPQrp2b6u,Hip-Hop,0.575,0.56,5,-7.302,1,0.478,0.173,0.0,0.257,0.471,75.956,229938,4,
5569,1udwFobQ1JoOdWPQrp2b6u,Hip-Hop,0.575,0.56,5,-7.302,1,0.478,0.173,0.0,0.257,0.471,75.956,229938,4,
5570,1udwFobQ1JoOdWPQrp2b6u,Hip-Hop,0.575,0.56,5,-7.302,1,0.478,0.173,0.0,0.257,0.471,75.956,229938,4,
5571,1udwFobQ1JoOdWPQrp2b6u,Hip-Hop,0.575,0.56,5,-7.302,1,0.478,0.173,0.0,0.257,0.471,75.956,229938,4,
5572,1udwFobQ1JoOdWPQrp2b6u,Hip-Hop,0.575,0.56,5,-7.302,1,0.478,0.173,0.0,0.257,0.471,75.956,229938,4,
5573,1udwFobQ1JoOdWPQrp2b6u,Hip-Hop,0.575,0.56,5,-7.302,1,0.478,0.173,0.0,0.257,0.471,75.956,229938,4,
5574,2YSzYUF3jWqb9YP9VXmpjE,Hip-Hop,0.663,0.67,8,-8.399,1,0.271,0.0464,8.92e-05,0.205,0.138,136.952,260111,4,
5575,2YSzYUF3jWqb9YP9VXmpjE,Hip-Hop,0.663,0.67,8,-8.399,1,0.271,0.0464,8.92e-05,0.205,0.138,136.952,260111,4,
5576,2YSzYUF3jWqb9YP9VXmpjE,Hip-Hop,0.663,0.67,8,-8.399,1,0.271,0.0464,8.92e-05,0.205,0.138,136.952,260111,4,
5577,2YSzYUF3jWqb9YP9VXmpjE,Hip-Hop,0.663,0.67,8,-8.399,1,0.271,0.0464,8.92e-05,0.205,0.138,136.952,260111,4,
5578,2YSzYUF3jWqb9YP9VXmpjE,Hip-Hop,0.663,0.67,8,-8.399,1,0.271,0.0464,8.92e-05,0.205,0.138,136.952,260111,4,
5579,2YSzYUF3jWqb9YP9VXmpjE,Hip-Hop,0.663,0.67,8,-8.399,1,0.271,0.0464,8.92e-05,0.205,0.138,136.952,260111,4,
5580,2YSzYUF3jWqb9YP9VXmpjE,Hip-Hop,0.663,0.67,8,-8.399,1,0.271,0.0464,8.92e-05,0.205,0.138,136.952,260111,4,
5581,2YSzYUF3jWqb9YP9VXmpjE,Hip-Hop,0.663,0.67,8,-8.399,1,0.271,0.0464,8.92e-05,0.205,0.138,136.952,260111,4,
5582,2YSzYUF3jWqb9YP9VXmpjE,Hip-Hop,0.663,0.67,8,-8.399,1,0.271,0.0464,8.92e-05,0.205,0.138,136.952,260111,4,
5583,2YSzYUF3jWqb9YP9VXmpjE,Hip-Hop,0.663,0.67,8,-8.399,1,0.271,0.0464,8.92e-05,0.205,0.138,136.952,260111,4,
5584,2YSzYUF3jWqb9YP9VXmpjE,Hip-Hop,0.663,0.67,8,-8.399,1,0.271,0.0464,8.92e-05,0.205,0.138,136.952,260111,4,
5585,2YSzYUF3jWqb9YP9VXmpjE,Hip-Hop,0.663,0.67,8,-8.399,1,0.271,0.0464,8.92e-05,0.205,0.138,136.952,260111,4,
5586,2YSzYUF3jWqb9YP9VXmpjE,Hip-Hop,0.663,0.67,8,-8.399,1,0.271,0.0464,8.92e-05,0.205,0.138,136.952,260111,4,
5587,2YSzYUF3jWqb9YP9VXmpjE,Hip-Hop,0.663,0.67,8,-8.399,1,0.271,0.0464,8.92e-05,0.205,0.138,136.952,260111,4,
5588,2YSzYUF3jWqb9YP9VXmpjE,Hip-Hop,0.663,0.67,8,-8.399,1,0.271,0.0464,8.92e-05,0.205,0.138,136.952,260111,4,
5589,2YSzYUF3jWqb9YP9VXmpjE,Hip-Hop,0.663,0.67,8,-8.399,1,0.271,0.0464,8.92e-05,0.205,0.138,136.952,260111,4,
5590,2YSzYUF3jWqb9YP9VXmpjE,Hip-Hop,0.663,0.67,8,-8.399,1,0.271,0.0464,8.92e-05,0.205,0.138,136.952,260111,4,
5591,2YSzYUF3jWqb9YP9VXmpjE,Hip-Hop,0.663,0.67,8,-8.399,1,0.271,0.0464,8.92e-05,0.205,0.138,136.952,260111,4,
5592,2YSzYUF3jWqb9YP9VXmpjE,Hip-Hop,0.663,0.67,8,-8.399,1,0.271,0.0464,8.92e-05,0.205,0.138,136.952,260111,4,
5593,2YSzYUF3jWqb9YP9VXmpjE,Hip-Hop,0.663,0.67,8,-8.399,1,0.271,0.0464,8.92e-05,0.205,0.138,136.952,260111,4,
5594,2YSzYUF3jWqb9YP9VXmpjE,Hip-Hop,0.663,0.67,8,-8.399,1,0.271,0.0464,8.92e-05,0.205,0.138,136.952,260111,4,
5595,2YSzYUF3jWqb9YP9VXmpjE,Hip-Hop,0.663,0.67,8,-8.399,1,0.271,0.0464,8.92e-05,0.205,0.138,136.952,260111,4,
5596,2YSzYUF3jWqb9YP9VXmpjE,Hip-Hop,0.663,0.67,8,-8.399,1,0.271,0.0464,8.92e-05,0.205,0.138,136.952,260111,4,
5597,2YSzYUF3jWqb9YP9VXmpjE,Hip-Hop,0.663,0.67,8,-8.399,1,0.271,0.0464,8.92e-05,0.205,0.138,136.952,260111,4,
5598,2YSzYUF3jWqb9YP9VXmpjE,Hip-Hop,0.663,0.67,8,-8.399,1,0.271,0.0464,8.92e-05,0.205,0.138,136.952,260111,4,
5599,57wp7VFnV8X0pSVnYArGeJ,Hip-Hop,0.82,0.487,9,-7.358,0,0.0959,0.102,0.0,0.0803,0.431,96.028,161342,4,https://p.scdn.co/mp3-preview/72a170a8e9ed64cc4e6d810c5f42b2a62fd849a5?cid=b1b7bb35faa34eac9690da4b561aa86f
5600,57wp7VFnV8X0pSVnYArGeJ,Hip-Hop,0.82,0.487,9,-7.358,0,0.0959,0.102,0.0,0.0803,0.431,96.028,161342,4,https://p.scdn.co/mp3-preview/72a170a8e9ed64cc4e6d810c5f42b2a62fd849a5?cid=b1b7bb35faa34eac9690da4b561aa86f
5601,57wp7VFnV8X0pSVnYArGeJ,Hip-Hop,0.82,0.487,9,-7.358,0,0.0959,0.102,0.0,0.0803,0.431,96.028,161342,4,https://p.scdn.co/mp3-preview/72a170a8e9ed64cc4e6d810c5f42b2a62fd849a5?cid=b1b7bb35faa34eac9690da4b561aa86f
5602,57wp7VFnV8X0pSVnYArGeJ,Hip-Hop,0.82,0.487,9,-7.358,0,0.0959,0.102,0.0,0.0803,0.431,96.028,161342,4,https://p.scdn.co/mp3-preview/72a170a8e9ed64cc4e6d810c5f42b2a62fd849a5?cid=b1b7bb35faa34eac9690da4b561aa86f
5603,57wp7VFnV8X0pSVnYArGeJ,Hip-Hop,0.82,0.487,9,-7.358,0,0.0959,0.102,0.0,0.0803,0.431,96.028,161342,4,https://p.scdn.co/mp3-preview/72a170a8e9ed64cc4e6d810c5f42b2a62fd849a5?cid=b1b7bb35faa34eac9690da4b561aa86f
5604,57wp7VFnV8X0pSVnYArGeJ,Hip-Hop,0.82,0.487,9,-7.358,0,0.0959,0.102,0.0,0.0803,0.431,96.028,161342,4,https://p.scdn.co/mp3-preview/72a170a8e9ed64cc4e6d810c5f42b2a62fd849a5?cid=b1b7bb35faa34eac9690da4b561aa86f
5605,57wp7VFnV8X0pSVnYArGeJ,Hip-Hop,0.82,0.487,9,-7.358,0,0.0959,0.102,0.0,0.0803,0.431,96.028,161342,4,https://p.scdn.co/mp3-preview/72a170a8e9ed64cc4e6d810c5f42b2a62fd849a5?cid=b1b7bb35faa34eac9690da4b561aa86f
5606,57wp7VFnV8X0pSVnYArGeJ,Hip-Hop,0.82,0.487,9,-7.358,0,0.0959,0.102,0.0,0.0803,0.431,96.028,161342,4,https://p.scdn.co/mp3-preview/72a170a8e9ed64cc4e6d810c5f42b2a62fd849a5?cid=b1b7bb35faa34eac9690da4b561aa86f
5607,57wp7VFnV8X0pSVnYArGeJ,Hip-Hop,0.82,0.487,9,-7.358,0,0.0959,0.102,0.0,0.0803,0.431,96.028,161342,4,https://p.scdn.co/mp3-preview/72a170a8e9ed64cc4e6d810c5f42b2a62fd849a5?cid=b1b7bb35faa34eac9690da4b561aa86f
5608,7sTyAjxDXq9afwfSQy6D0s,Hip-Hop,0.671,0.615,1,-9.593,1,0.0955,0.00113,1.3e-06,0.211,0.109,130.031,147744,4,https://p.scdn.co/mp3-preview/08082a5c6306207179dcc44af304b9967c3ca9d0?cid=b1b7bb35faa34eac9690da4b561aa86f
5609,7sTyAjxDXq9afwfSQy6D0s,Hip-Hop,0.671,0.615,1,-9.593,1,0.0955,0.00113,1.3e-06,0.211,0.109,130.031,147744,4,https://p.scdn.co/mp3-preview/08082a5c6306207179dcc44af304b9967c3ca9d0?cid=b1b7bb35faa34eac9690da4b561aa86f
5610,7sTyAjxDXq9afwfSQy6D0s,Hip-Hop,0.671,0.615,1,-9.593,1,0.0955,0.00113,1.3e-06,0.211,0.109,130.031,147744,4,https://p.scdn.co/mp3-preview/08082a5c6306207179dcc44af304b9967c3ca9d0?cid=b1b7bb35faa34eac9690da4b561aa86f
5611,7sTyAjxDXq9afwfSQy6D0s,Hip-Hop,0.671,0.615,1,-9.593,1,0.0955,0.00113,1.3e-06,0.211,0.109,130.031,147744,4,https://p.scdn.co/mp3-preview/08082a5c6306207179dcc44af304b9967c3ca9d0?cid=b1b7bb35faa34eac9690da4b561aa86f
5612,7sTyAjxDXq9afwfSQy6D0s,Hip-Hop,0.671,0.615,1,-9.593,1,0.0955,0.00113,1.3e-06,0.211,0.109,130.031,147744,4,https://p.scdn.co/mp3-preview/08082a5c6306207179dcc44af304b9967c3ca9d0?cid=b1b7bb35faa34eac9690da4b561aa86f
5613,7sTyAjxDXq9afwfSQy6D0s,Hip-Hop,0.671,0.615,1,-9.593,1,0.0955,0.00113,1.3e-06,0.211,0.109,130.031,147744,4,https://p.scdn.co/mp3-preview/08082a5c6306207179dcc44af304b9967c3ca9d0?cid=b1b7bb35faa34eac9690da4b561aa86f
5614,7sTyAjxDXq9afwfSQy6D0s,Hip-Hop,0.671,0.615,1,-9.593,1,0.0955,0.00113,1.3e-06,0.211,0.109,130.031,147744,4,https://p.scdn.co/mp3-preview/08082a5c6306207179dcc44af304b9967c3ca9d0?cid=b1b7bb35faa34eac9690da4b561aa86f
5615,7sTyAjxDXq9afwfSQy6D0s,Hip-Hop,0.671,0.615,1,-9.593,1,0.0955,0.00113,1.3e-06,0.211,0.109,130.031,147744,4,https://p.scdn.co/mp3-preview/08082a5c6306207179dcc44af304b9967c3ca9d0?cid=b1b7bb35faa34eac9690da4b561aa86f
5616,7sTyAjxDXq9afwfSQy6D0s,Hip-Hop,0.671,0.615,1,-9.593,1,0.0955,0.00113,1.3e-06,0.211,0.109,130.031,147744,4,https://p.scdn.co/mp3-preview/08082a5c6306207179dcc44af304b9967c3ca9d0?cid=b1b7bb35faa34eac9690da4b561aa86f
5617,4w2Furap0ZzaiK4J14E9sR,Hip-Hop,0.967,0.545,9,-6.647,1,0.207,0.0403,0.000195,0.0809,0.311,122.101,141639,4,
5618,4w2Furap0ZzaiK4J14E9sR,Hip-Hop,0.967,0.545,9,-6.647,1,0.207,0.0403,0.000195,0.0809,0.311,122.101,141639,4,
5619,4w2Furap0ZzaiK4J14E9sR,Hip-Hop,0.967,0.545,9,-6.647,1,0.207,0.0403,0.000195,0.0809,0.311,122.101,141639,4,
5620,4w2Furap0ZzaiK4J14E9sR,Hip-Hop,0.967,0.545,9,-6.647,1,0.207,0.0403,0.000195,0.0809,0.311,122.101,141639,4,
5621,4w2Furap0ZzaiK4J14E9sR,Hip-Hop,0.967,0.545,9,-6.647,1,0.207,0.0403,0.000195,0.0809,0.311,122.101,141639,4,
5622,4w2Furap0ZzaiK4J14E9sR,Hip-Hop,0.967,0.545,9,-6.647,1,0.207,0.0403,0.000195,0.0809,0.311,122.101,141639,4,
5623,4w2Furap0ZzaiK4J14E9sR,Hip-Hop,0.967,0.545,9,-6.647,1,0.207,0.0403,0.000195,0.0809,0.311,122.101,141639,4,
5624,4w2Furap0ZzaiK4J14E9sR,Hip-Hop,0.967,0.545,9,-6.647,1,0.207,0.0403,0.000195,0.0809,0.311,122.101,141639,4,
5625,4w2Furap0ZzaiK4J14E9sR,Hip-Hop,0.967,0.545,9,-6.647,1,0.207,0.0403,0.000195,0.0809,0.311,122.101,141639,4,
5626,79AHPJd8upvNxyK2qQcY8J,Hip-Hop,0.745,0.663,1,-5.056,1,0.423,0.078,0.0,0.213,0.686,167.137,192819,4,https://p.scdn.co/mp3-preview/939c9e6c6835a0610e02f80510f8d577c6d5c1f4?cid=b1b7bb35faa34eac9690da4b561aa86f
5627,79AHPJd8upvNxyK2qQcY8J,Hip-Hop,0.745,0.663,1,-5.056,1,0.423,0.078,0.0,0.213,0.686,167.137,192819,4,https://p.scdn.co/mp3-preview/939c9e6c6835a0610e02f80510f8d577c6d5c1f4?cid=b1b7bb35faa34eac9690da4b561aa86f
5628,79AHPJd8upvNxyK2qQcY8J,Hip-Hop,0.745,0.663,1,-5.056,1,0.423,0.078,0.0,0.213,0.686,167.137,192819,4,https://p.scdn.co/mp3-preview/939c9e6c6835a0610e02f80510f8d577c6d5c1f4?cid=b1b7bb35faa34eac9690da4b561aa86f
5629,79AHPJd8upvNxyK2qQcY8J,Hip-Hop,0.745,0.663,1,-5.056,1,0.423,0.078,0.0,0.213,0.686,167.137,192819,4,https://p.scdn.co/mp3-preview/939c9e6c6835a0610e02f80510f8d577c6d5c1f4?cid=b1b7bb35faa34eac9690da4b561aa86f
5630,79AHPJd8upvNxyK2qQcY8J,Hip-Hop,0.745,0.663,1,-5.056,1,0.423,0.078,0.0,0.213,0.686,167.137,192819,4,https://p.scdn.co/mp3-preview/939c9e6c6835a0610e02f80510f8d577c6d5c1f4?cid=b1b7bb35faa34eac9690da4b561aa86f
5631,79AHPJd8upvNxyK2qQcY8J,Hip-Hop,0.745,0.663,1,-5.056,1,0.423,0.078,0.0,0.213,0.686,167.137,192819,4,https://p.scdn.co/mp3-preview/939c9e6c6835a0610e02f80510f8d577c6d5c1f4?cid=b1b7bb35faa34eac9690da4b561aa86f
5632,79AHPJd8upvNxyK2qQcY8J,Hip-Hop,0.745,0.663,1,-5.056,1,0.423,0.078,0.0,0.213,0.686,167.137,192819,4,https://p.scdn.co/mp3-preview/939c9e6c6835a0610e02f80510f8d577c6d5c1f4?cid=b1b7bb35faa34eac9690da4b561aa86f
5633,79AHPJd8upvNxyK2qQcY8J,Hip-Hop,0.745,0.663,1,-5.056,1,0.423,0.078,0.0,0.213,0.686,167.137,192819,4,https://p.scdn.co/mp3-preview/939c9e6c6835a0610e02f80510f8d577c6d5c1f4?cid=b1b7bb35faa34eac9690da4b561aa86f
5634,79AHPJd8upvNxyK2qQcY8J,Hip-Hop,0.745,0.663,1,-5.056,1,0.423,0.078,0.0,0.213,0.686,167.137,192819,4,https://p.scdn.co/mp3-preview/939c9e6c6835a0610e02f80510f8d577c6d5c1f4?cid=b1b7bb35faa34eac9690da4b561aa86f
5635,5tEaVciE2GnR28aN6W9cLS,Hip-Hop,0.774,0.818,4,-2.825,0,0.145,0.127,0.0,0.0529,0.438,142.084,209577,4,https://p.scdn.co/mp3-preview/70b75773ba2aa0369527eef1b903a593d1fdec38?cid=b1b7bb35faa34eac9690da4b561aa86f
5636,5tEaVciE2GnR28aN6W9cLS,Hip-Hop,0.774,0.818,4,-2.825,0,0.145,0.127,0.0,0.0529,0.438,142.084,209577,4,https://p.scdn.co/mp3-preview/70b75773ba2aa0369527eef1b903a593d1fdec38?cid=b1b7bb35faa34eac9690da4b561aa86f
5637,5tEaVciE2GnR28aN6W9cLS,Hip-Hop,0.774,0.818,4,-2.825,0,0.145,0.127,0.0,0.0529,0.438,142.084,209577,4,https://p.scdn.co/mp3-preview/70b75773ba2aa0369527eef1b903a593d1fdec38?cid=b1b7bb35faa34eac9690da4b561aa86f
5638,5tEaVciE2GnR28aN6W9cLS,Hip-Hop,0.774,0.818,4,-2.825,0,0.145,0.127,0.0,0.0529,0.438,142.084,209577,4,https://p.scdn.co/mp3-preview/70b75773ba2aa0369527eef1b903a593d1fdec38?cid=b1b7bb35faa34eac9690da4b561aa86f
5639,5tEaVciE2GnR28aN6W9cLS,Hip-Hop,0.774,0.818,4,-2.825,0,0.145,0.127,0.0,0.0529,0.438,142.084,209577,4,https://p.scdn.co/mp3-preview/70b75773ba2aa0369527eef1b903a593d1fdec38?cid=b1b7bb35faa34eac9690da4b561aa86f
5640,5tEaVciE2GnR28aN6W9cLS,Hip-Hop,0.774,0.818,4,-2.825,0,0.145,0.127,0.0,0.0529,0.438,142.084,209577,4,https://p.scdn.co/mp3-preview/70b75773ba2aa0369527eef1b903a593d1fdec38?cid=b1b7bb35faa34eac9690da4b561aa86f
5641,5tEaVciE2GnR28aN6W9cLS,Hip-Hop,0.774,0.818,4,-2.825,0,0.145,0.127,0.0,0.0529,0.438,142.084,209577,4,https://p.scdn.co/mp3-preview/70b75773ba2aa0369527eef1b903a593d1fdec38?cid=b1b7bb35faa34eac9690da4b561aa86f
5642,5tEaVciE2GnR28aN6W9cLS,Hip-Hop,0.774,0.818,4,-2.825,0,0.145,0.127,0.0,0.0529,0.438,142.084,209577,4,https://p.scdn.co/mp3-preview/70b75773ba2aa0369527eef1b903a593d1fdec38?cid=b1b7bb35faa34eac9690da4b561aa86f
5643,5tEaVciE2GnR28aN6W9cLS,Hip-Hop,0.774,0.818,4,-2.825,0,0.145,0.127,0.0,0.0529,0.438,142.084,209577,4,https://p.scdn.co/mp3-preview/70b75773ba2aa0369527eef1b903a593d1fdec38?cid=b1b7bb35faa34eac9690da4b561aa86f
5644,5tEaVciE2GnR28aN6W9cLS,Hip-Hop,0.774,0.818,4,-2.825,0,0.145,0.127,0.0,0.0529,0.438,142.084,209577,4,https://p.scdn.co/mp3-preview/70b75773ba2aa0369527eef1b903a593d1fdec38?cid=b1b7bb35faa34eac9690da4b561aa86f
5645,5tEaVciE2GnR28aN6W9cLS,Hip-Hop,0.774,0.818,4,-2.825,0,0.145,0.127,0.0,0.0529,0.438,142.084,209577,4,https://p.scdn.co/mp3-preview/70b75773ba2aa0369527eef1b903a593d1fdec38?cid=b1b7bb35faa34eac9690da4b561aa86f
5646,5tEaVciE2GnR28aN6W9cLS,Hip-Hop,0.774,0.818,4,-2.825,0,0.145,0.127,0.0,0.0529,0.438,142.084,209577,4,https://p.scdn.co/mp3-preview/70b75773ba2aa0369527eef1b903a593d1fdec38?cid=b1b7bb35faa34eac9690da4b561aa86f
5647,5tEaVciE2GnR28aN6W9cLS,Hip-Hop,0.774,0.818,4,-2.825,0,0.145,0.127,0.0,0.0529,0.438,142.084,209577,4,https://p.scdn.co/mp3-preview/70b75773ba2aa0369527eef1b903a593d1fdec38?cid=b1b7bb35faa34eac9690da4b561aa86f
5648,5tEaVciE2GnR28aN6W9cLS,Hip-Hop,0.774,0.818,4,-2.825,0,0.145,0.127,0.0,0.0529,0.438,142.084,209577,4,https://p.scdn.co/mp3-preview/70b75773ba2aa0369527eef1b903a593d1fdec38?cid=b1b7bb35faa34eac9690da4b561aa86f
5649,5tEaVciE2GnR28aN6W9cLS,Hip-Hop,0.774,0.818,4,-2.825,0,0.145,0.127,0.0,0.0529,0.438,142.084,209577,4,https://p.scdn.co/mp3-preview/70b75773ba2aa0369527eef1b903a593d1fdec38?cid=b1b7bb35faa34eac9690da4b561aa86f
5650,5tEaVciE2GnR28aN6W9cLS,Hip-Hop,0.774,0.818,4,-2.825,0,0.145,0.127,0.0,0.0529,0.438,142.084,209577,4,https://p.scdn.co/mp3-preview/70b75773ba2aa0369527eef1b903a593d1fdec38?cid=b1b7bb35faa34eac9690da4b561aa86f
5651,5tEaVciE2GnR28aN6W9cLS,Hip-Hop,0.774,0.818,4,-2.825,0,0.145,0.127,0.0,0.0529,0.438,142.084,209577,4,https://p.scdn.co/mp3-preview/70b75773ba2aa0369527eef1b903a593d1fdec38?cid=b1b7bb35faa34eac9690da4b561aa86f
5652,5tEaVciE2GnR28aN6W9cLS,Hip-Hop,0.774,0.818,4,-2.825,0,0.145,0.127,0.0,0.0529,0.438,142.084,209577,4,https://p.scdn.co/mp3-preview/70b75773ba2aa0369527eef1b903a593d1fdec38?cid=b1b7bb35faa34eac9690da4b561aa86f
5653,5tEaVciE2GnR28aN6W9cLS,Hip-Hop,0.774,0.818,4,-2.825,0,0.145,0.127,0.0,0.0529,0.438,142.084,209577,4,https://p.scdn.co/mp3-preview/70b75773ba2aa0369527eef1b903a593d1fdec38?cid=b1b7bb35faa34eac9690da4b561aa86f
5654,5tEaVciE2GnR28aN6W9cLS,Hip-Hop,0.774,0.818,4,-2.825,0,0.145,0.127,0.0,0.0529,0.438,142.084,209577,4,https://p.scdn.co/mp3-preview/70b75773ba2aa0369527eef1b903a593d1fdec38?cid=b1b7bb35faa34eac9690da4b561aa86f
5655,5tEaVciE2GnR28aN6W9cLS,Hip-Hop,0.774,0.818,4,-2.825,0,0.145,0.127,0.0,0.0529,0.438,142.084,209577,4,https://p.scdn.co/mp3-preview/70b75773ba2aa0369527eef1b903a593d1fdec38?cid=b1b7bb35faa34eac9690da4b561aa86f
5656,5tEaVciE2GnR28aN6W9cLS,Hip-Hop,0.774,0.818,4,-2.825,0,0.145,0.127,0.0,0.0529,0.438,142.084,209577,4,https://p.scdn.co/mp3-preview/70b75773ba2aa0369527eef1b903a593d1fdec38?cid=b1b7bb35faa34eac9690da4b561aa86f
5657,5tEaVciE2GnR28aN6W9cLS,Hip-Hop,0.774,0.818,4,-2.825,0,0.145,0.127,0.0,0.0529,0.438,142.084,209577,4,https://p.scdn.co/mp3-preview/70b75773ba2aa0369527eef1b903a593d1fdec38?cid=b1b7bb35faa34eac9690da4b561aa86f
5658,5tEaVciE2GnR28aN6W9cLS,Hip-Hop,0.774,0.818,4,-2.825,0,0.145,0.127,0.0,0.0529,0.438,142.084,209577,4,https://p.scdn.co/mp3-preview/70b75773ba2aa0369527eef1b903a593d1fdec38?cid=b1b7bb35faa34eac9690da4b561aa86f
5659,5tEaVciE2GnR28aN6W9cLS,Hip-Hop,0.774,0.818,4,-2.825,0,0.145,0.127,0.0,0.0529,0.438,142.084,209577,4,https://p.scdn.co/mp3-preview/70b75773ba2aa0369527eef1b903a593d1fdec38?cid=b1b7bb35faa34eac9690da4b561aa86f
5660,2yUzr8Sr6ldG8vmHhZwTnz,Hip-Hop,0.678,0.758,1,-6.524,1,0.227,0.00495,0.0,0.57,0.318,165.423,220584,4,https://p.scdn.co/mp3-preview/b62efc34ec3502ecfb2bcd8e8f1d0bce419aad63?cid=b1b7bb35faa34eac9690da4b561aa86f
5661,2yUzr8Sr6ldG8vmHhZwTnz,Hip-Hop,0.678,0.758,1,-6.524,1,0.227,0.00495,0.0,0.57,0.318,165.423,220584,4,https://p.scdn.co/mp3-preview/b62efc34ec3502ecfb2bcd8e8f1d0bce419aad63?cid=b1b7bb35faa34eac9690da4b561aa86f
5662,2yUzr8Sr6ldG8vmHhZwTnz,Hip-Hop,0.678,0.758,1,-6.524,1,0.227,0.00495,0.0,0.57,0.318,165.423,220584,4,https://p.scdn.co/mp3-preview/b62efc34ec3502ecfb2bcd8e8f1d0bce419aad63?cid=b1b7bb35faa34eac9690da4b561aa86f
5663,2yUzr8Sr6ldG8vmHhZwTnz,Hip-Hop,0.678,0.758,1,-6.524,1,0.227,0.00495,0.0,0.57,0.318,165.423,220584,4,https://p.scdn.co/mp3-preview/b62efc34ec3502ecfb2bcd8e8f1d0bce419aad63?cid=b1b7bb35faa34eac9690da4b561aa86f
5664,2yUzr8Sr6ldG8vmHhZwTnz,Hip-Hop,0.678,0.758,1,-6.524,1,0.227,0.00495,0.0,0.57,0.318,165.423,220584,4,https://p.scdn.co/mp3-preview/b62efc34ec3502ecfb2bcd8e8f1d0bce419aad63?cid=b1b7bb35faa34eac9690da4b561aa86f
5665,2yUzr8Sr6ldG8vmHhZwTnz,Hip-Hop,0.678,0.758,1,-6.524,1,0.227,0.00495,0.0,0.57,0.318,165.423,220584,4,https://p.scdn.co/mp3-preview/b62efc34ec3502ecfb2bcd8e8f1d0bce419aad63?cid=b1b7bb35faa34eac9690da4b561aa86f
5666,2yUzr8Sr6ldG8vmHhZwTnz,Hip-Hop,0.678,0.758,1,-6.524,1,0.227,0.00495,0.0,0.57,0.318,165.423,220584,4,https://p.scdn.co/mp3-preview/b62efc34ec3502ecfb2bcd8e8f1d0bce419aad63?cid=b1b7bb35faa34eac9690da4b561aa86f
