id,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,preview_url,mfcc_1Mean,mfcc_2Mean,mfcc_3Mean,mfcc_4Mean,mfcc_5Mean,mfcc_6Mean,mfcc_7Mean,mfcc_8Mean,mfcc_9Mean,mfcc_10Mean,mfcc_11Mean,mfcc_12Mean,mfcc_13Mean,chroma_1Mean,chroma_2Mean,chroma_3Mean,chroma_4Mean,chroma_5Mean,chroma_6Mean,chroma_7Mean,chroma_8Mean,chroma_9Mean,chroma_10Mean,chroma_11Mean,chroma_12Mean
1NoP3VaGY7smwjtBwLbtn2,Classical,0.298,0.183,10,-20.368,1,0.0357,0.906,0.914,0.114,0.385,152.289,399787,3,https://p.scdn.co/mp3-preview/2d94c0fef667d61adebfb21ac9fccfcfe5204835?cid=5fe60eee742d40ef853bb1ae66209140,-290.95224,151.8862,-22.97254,12.246464,-0.028369714,-0.2738245,1.32497,8.713427,0.7173785,-1.9026349,-5.9204946,-1.1064888,-1.1770084,0.34227008,0.24190661,0.3175804,0.38528925,0.35485965,0.2672458,0.17403351,0.29393822,0.40411973,0.35703352,0.3381542,0.24584742
4nAG8YuKuK57WQhogwmAaq,Classical,0.276,0.0501,7,-25.02,1,0.0568,0.981,0.00379,0.114,0.0344,78.59,236693,4,https://p.scdn.co/mp3-preview/b7594e36a81de14a7d93bb6d17c3531b7f1f5b55?cid=5fe60eee742d40ef853bb1ae66209140,-348.26303,132.50142,-13.771067,13.710002,2.332069,-18.056019,-6.323681,-11.835143,-18.40587,-0.064310074,-20.176931,-8.266062,4.884558,0.3812272,0.167409,0.22183724,0.1358541,0.12259706,0.07221079,0.102692045,0.10762693,0.13055773,0.35890153,0.21415333,0.33368823
7FxpoOW5H6wqbhoNUA2sKg,Classical,0.362,0.0289,1,-33.082,1,0.0532,0.994,0.927,0.0892,0.0616,127.103,203773,4,https://p.scdn.co/mp3-preview/90dbbe4ccf589f7c66502340e185ae75dde8fa71?cid=5fe60eee742d40ef853bb1ae66209140,-403.4617,221.42896,22.414822,-11.520367,13.641541,0.68850696,-10.566398,-7.9006324,-7.719487,-9.585549,-10.009666,-6.315297,-2.0958354,0.34320766,0.41516766,0.2106361,0.32421368,0.2288039,0.4617041,0.3321103,0.15250851,0.1827747,0.16856602,0.25942975,0.17130509
3sO9C3HoxCTIKnElUcHEJb,Classical,0.16,0.11,5,-19.044,0,0.0578,0.977,0.717,0.0829,0.0392,74.581,270280,4,https://p.scdn.co/mp3-preview/4f0ed4dc71e1dc138b612e87b6bfaca81bb0d85f?cid=5fe60eee742d40ef853bb1ae66209140,-226.89983,112.70027,-45.885044,17.506674,-14.398786,-8.061739,-13.925768,-8.408304,-11.628457,-9.476404,-12.626968,-5.982629,-9.550074,0.31068024,0.19110233,0.29770762,0.22885177,0.17089826,0.35788107,0.24209574,0.25994697,0.20514122,0.31021938,0.36327723,0.18005973
3nKEIwAbVwosIysVLkYgV3,Classical,0.0948,0.0149,2,-35.753,0,0.0442,0.731,0.0849,0.11,0.0721,87.07,246987,4,https://p.scdn.co/mp3-preview/8d961535e398ddcd12e9a7f1c4cacd5ff3c7da95?cid=5fe60eee742d40ef853bb1ae66209140,-415.94614,160.0908,-5.6797767,37.188484,-0.23962288,7.7239747,5.3517704,3.963199,-5.97821,-7.3317194,-6.018771,9.407896,-5.765813,0.25403148,0.16901256,0.35429746,0.28550208,0.52889127,0.3556483,0.17715734,0.22635388,0.21451573,0.45951802,0.16353539,0.26920778
0BqUxUG5os66JPI63nUeTY,Classical,0.22,0.065,3,-23.409,0,0.0471,0.986,0.93,0.107,0.0572,220.904,159000,3,https://p.scdn.co/mp3-preview/5ed0f77a2f40f04c9c3913a1071b3749314f79aa?cid=5fe60eee742d40ef853bb1ae66209140,-347.10684,224.56172,26.396917,-17.31097,16.099375,13.625888,-0.7090227,-2.1420243,-4.2114687,-4.804321,-1.662887,-5.7288446,-14.158689,0.24633221,0.18398306,0.12762268,0.23104651,0.15975139,0.38684037,0.39995486,0.16888249,0.21746954,0.17184743,0.40279165,0.41485038
0XiIramUhxvM2DXz4Zb87O,Classical,0.579,0.0845,5,-20.558,0,0.05,0.938,0.606,0.115,0.288,147.547,86000,4,https://p.scdn.co/mp3-preview/ea1ec22d49b318abb62fddd526683edeceec3724?cid=5fe60eee742d40ef853bb1ae66209140,-278.80453,154.27197,-31.731787,29.880672,5.2771006,1.4480116,6.1211953,-0.4937233,-1.9876575,-2.9429817,-10.528245,-4.882344,-4.119615,0.40632194,0.22710533,0.19140585,0.5224163,0.21187457,0.12057086,0.14701413,0.3501246,0.51219237,0.23248272,0.14688092,0.15863547
78n2Vkohls3wgGkGklzYqc,Classical,0.273,0.0491,5,-25.095,1,0.0393,0.968,0.922,0.109,0.112,95.291,473307,4,https://p.scdn.co/mp3-preview/64d741fb9c2e46b8fbcd2cedfcd52b3cacba77cb?cid=5fe60eee742d40ef853bb1ae66209140,-314.29926,191.15779,-24.296293,13.413579,-0.14683113,-2.2606618,-1.9140546,1.398744,2.18257,0.51432073,-1.7640526,-5.6813307,-7.7839723,0.46611604,0.20212278,0.18078592,0.098774694,0.26416233,0.43108463,0.1507093,0.17775896,0.15123828,0.34726602,0.27338362,0.24598798
6IRTRc82hycdzyya5E8HB3,Classical,0.654,0.252,9,-16.369,1,0.0375,0.961,0.894,0.169,0.525,113.129,125947,4,https://p.scdn.co/mp3-preview/b9949fa2b9b0ca5724f55bcbe999d94a5a9a7ea7?cid=5fe60eee742d40ef853bb1ae66209140,-143.08209,132.72156,-30.454163,18.496716,-12.620651,-0.17937183,-13.335666,-7.896825,-15.364265,-3.2192235,-10.271153,-1.9788935,-5.4547396,0.26072124,0.33468777,0.31840268,0.2927479,0.6911816,0.4089172,0.3426466,0.20967396,0.27419734,0.52299935,0.2198985,0.3631115
37VKfWndWcgowcOQjnCwoj,Classical,0.335,0.0571,0,-25.661,1,0.0444,0.988,0.916,0.0893,0.159,110.969,382997,3,https://p.scdn.co/mp3-preview/46db5b8e749c12eed7048286097fa5342282444d?cid=5fe60eee742d40ef853bb1ae66209140,-333.65643,192.91302,-17.016026,12.073858,11.400618,-2.6735318,-5.8129377,-4.1377144,-3.6834755,-5.6129775,-5.082152,-3.9340043,-3.397862,0.30754194,0.14964926,0.20639364,0.25005886,0.4304847,0.24343543,0.20760255,0.3023706,0.20940597,0.34817475,0.21537253,0.335209
1nDdBcj0yWSr3MDZlIiSOF,Classical,0.157,0.0245,11,-23.56,0,0.0409,0.994,0.881,0.138,0.0373,65.166,224125,3,https://p.scdn.co/mp3-preview/e9a77608b17d0d1886242f1fe282c15d6b2a6e68?cid=5fe60eee742d40ef853bb1ae66209140,-216.61238,156.59921,-47.808323,-11.960655,-27.397669,-28.283545,2.7511344,-6.080221,-43.91964,9.028216,-5.1093163,-14.184581,-9.321458,0.10702479,0.28399438,0.46022597,0.17429237,0.31797647,0.13985878,0.35337862,0.52575475,0.1802078,0.24100444,0.11202432,0.24351838
7wQVcfO4lJXTC3CS4xvqJE,Classical,0.348,0.0307,6,-25.368,0,0.0362,0.893,0.927,0.094,0.0501,110.743,197911,4,https://p.scdn.co/mp3-preview/269b87625c45718c39804ee74b080ac5dc9863f4?cid=5fe60eee742d40ef853bb1ae66209140,-335.49338,203.62936,63.830505,17.804537,18.798061,14.232549,9.366435,8.225466,10.364431,10.523356,5.1009827,1.2959445,2.0941784,0.22461727,0.2637857,0.28130567,0.336334,0.4537778,0.5352557,0.7064509,0.49556598,0.5147629,0.48579994,0.32026964,0.26094717
6dbQkEShERsHMzXsh72kHw,Classical,0.619,0.82,0,-19.044,1,0.221,0.877,0.955,0.715,0.93,108.199,70227,1,https://p.scdn.co/mp3-preview/722428e55c6e64386992a878faf008d2f80486f1?cid=5fe60eee742d40ef853bb1ae66209140,-298.4575,90.19516,-24.07883,-2.7155728,-27.738476,-14.4329195,-26.370996,-9.536146,-14.3603,-10.075831,-9.463476,1.4981539,4.159449,0.3538822,0.13491562,0.228085,0.098220564,0.24696085,0.17532054,0.10937242,0.22454722,0.13050485,0.1891872,0.105765305,0.3067607
41Kgj6Wuncv2yRhE4HQArh,Classical,0.219,0.219,10,-18.769,0,0.0362,0.0309,0.854,0.0896,0.0466,129.834,282117,3,https://p.scdn.co/mp3-preview/caa1e51530cb95800e83628dc1daf2e652a1809c?cid=5fe60eee742d40ef853bb1ae66209140,-116.81555,140.03851,-22.785131,35.199936,-0.08083973,20.484335,-0.36229938,8.660188,-0.7537792,8.020687,2.723097,3.8419056,6.412146,0.28571087,0.32776177,0.33777636,0.22362988,0.26714668,0.28185445,0.6038343,0.38291368,0.31735426,0.40766445,0.3478861,0.48962086
4VZFMd8fQgpHXWB1az4cvG,Classical,0.362,0.373,5,-17.23,0,0.0399,0.84,0.683,0.191,0.216,115.322,394973,4,https://p.scdn.co/mp3-preview/59c48f6b0f872ecfe5b050ef79d1a54b3c5f1105?cid=5fe60eee742d40ef853bb1ae66209140,-206.3334,164.62428,-30.379309,29.224377,-2.707692,5.3332863,-3.7034402,-0.25193834,-7.4802947,1.3346472,-1.8206571,2.4514923,-3.6262314,0.37076265,0.33709526,0.2519673,0.27864298,0.27850732,0.6067957,0.25838295,0.24154273,0.27310616,0.15393367,0.1838342,0.20094295
6nihzxn3akz5OX5zqfFrvE,Classical,0.151,0.069,0,-23.15,0,0.0413,0.639,0.541,0.0884,0.0609,137.601,209560,5,https://p.scdn.co/mp3-preview/91e8bd8436946289a911baf5c0df88a96892809a?cid=5fe60eee742d40ef853bb1ae66209140,-292.49,123.87477,-22.523525,48.112,1.3437021,-1.6178814,-8.203848,-1.2490891,-12.12939,2.920685,-4.229773,-3.065827,-4.526573,0.357733,0.2125601,0.46145996,0.38338977,0.1733102,0.33245963,0.24227706,0.42947593,0.30662233,0.2120072,0.23803978,0.15661678
4lSomloZhW3WTZtRShTgnM,Classical,0.194,0.0734,3,-25.044,0,0.0392,0.993,0.847,0.0969,0.156,168.162,174675,5,https://p.scdn.co/mp3-preview/e0ff342484d3a5b9a8f581ccea495a6bdae582d4?cid=5fe60eee742d40ef853bb1ae66209140,-333.3963,212.34659,-14.570574,-6.8209505,6.6172256,-10.583781,-8.244642,-9.206098,-5.623214,-4.635856,-6.2796397,-5.042388,-9.57191,0.09682347,0.3701069,0.131231,0.23293695,0.1795538,0.55634004,0.40821037,0.10001451,0.16745898,0.05639583,0.07688568,0.055080406
4ZjFsvk5cj5gNiqscxzw8A,Classical,0.341,0.0314,5,-26.721,1,0.0382,0.984,0.684,0.105,0.374,137.167,325400,3,https://p.scdn.co/mp3-preview/d95439fd3e05afd7879c62073eb0f41b0266ad86?cid=5fe60eee742d40ef853bb1ae66209140,-317.9853,177.54984,-34.559868,14.971643,0.35342994,-2.3245106,-4.876457,-6.7026596,-6.4733253,-2.5141244,-6.953341,-3.4876282,-5.6849194,0.31673333,0.15332487,0.25539193,0.1606801,0.26035017,0.3948797,0.16771097,0.29822037,0.14838111,0.3219855,0.2983566,0.1674798
20EbRpoBHXpiofYllZD3Hz,Classical,0.501,0.0346,0,-27.784,1,0.0372,0.991,0.918,0.102,0.0403,115.972,186207,4,https://p.scdn.co/mp3-preview/5ef1ed39e5ead658e36032f470dad76e0da46ff3?cid=5fe60eee742d40ef853bb1ae66209140,-300.66577,189.6938,36.64792,26.15651,23.339209,-0.86198026,-6.0485787,-7.1480775,-12.328016,-13.854207,-12.652769,-9.57813,-9.528991,0.4285659,0.26526135,0.42774552,0.22919504,0.39258724,0.45525557,0.22956339,0.3714779,0.15283915,0.06389721,0.03674189,0.11627489
5zWzhXg9RVqhujfeRQogYH,Classical,0.462,0.177,4,-15.476,1,0.0382,0.584,0.437,0.0692,0.193,107.828,207394,4,https://p.scdn.co/mp3-preview/b0225ad531cde23e20d7725b1c79a2532a7d2dc6?cid=5fe60eee742d40ef853bb1ae66209140,-245.03564,135.96977,-9.585698,32.925632,3.6852088,6.391043,-0.904719,11.018817,6.5990076,9.605215,-2.8400266,2.5552123,-6.1653686,0.26118156,0.27115798,0.22594376,0.45191345,0.657889,0.38980502,0.3364843,0.16062541,0.34524345,0.31010735,0.23699784,0.4265276
7fuoJSNLF8xDFfAvLNS5Z9,Classical,0.147,0.0616,6,-22.948,0,0.0528,0.899,0.00132,0.238,0.0398,76.943,217347,4,https://p.scdn.co/mp3-preview/67757a8271cb00fb60b2508248fbff2bd57fb87c?cid=5fe60eee742d40ef853bb1ae66209140,-303.12823,113.905945,-16.856243,30.24436,-7.746038,-1.6487099,-3.627591,-2.4191203,-0.77565867,0.8742746,-8.100231,1.650341,-11.537905,0.19167286,0.40609795,0.16146487,0.12496873,0.12484105,0.28568095,0.4955619,0.20022228,0.35004717,0.46136165,0.1859115,0.1450539
7ANegYLKWDV8x0UCuErL35,Classical,0.712,0.0515,9,-24.89,1,0.0745,0.992,0.965,0.0914,0.124,122.02,133805,3,https://p.scdn.co/mp3-preview/71c313f83007bd3b4ad78cbb24c9690c2c662e0b?cid=5fe60eee742d40ef853bb1ae66209140,-333.24268,183.53726,57.50593,22.658127,13.406023,4.5623984,-2.5806923,0.8288023,-1.0002499,-0.2809907,-4.35165,-3.661319,-3.1921463,0.12668183,0.354456,0.18821143,0.18947142,0.35822302,0.19791396,0.2883352,0.18457736,0.36993527,0.51269966,0.22015715,0.10917628
5yF71NH2YGV3UiSKueUDDW,Classical,0.451,0.0228,9,-26.052,0,0.0477,0.981,0.533,0.104,0.0342,105.136,179187,3,https://p.scdn.co/mp3-preview/0fc1afd2b86a5384abfce5e14fde36282a56e970?cid=5fe60eee742d40ef853bb1ae66209140,-395.0792,142.48128,39.773735,37.49334,12.457481,4.2115564,4.9622,-1.1708634,-13.983023,-13.044106,-8.989474,-4.3182535,-6.7309823,0.22445679,0.055222303,0.042349678,0.081804544,0.28300598,0.08028771,0.039003544,0.13988104,0.329981,0.8427188,0.39247164,0.24832673
7tQMppL13xgkcugy6Grveo,Classical,0.449,0.413,2,-18.937,0,0.103,0.634,0.453,0.106,0.249,110.407,195315,4,https://p.scdn.co/mp3-preview/23b85723c1205e22d41e1bca99f2ffea218465d4?cid=5fe60eee742d40ef853bb1ae66209140,-256.87796,123.18142,-12.283329,31.880337,9.615335,6.0138993,-4.8710814,6.2281885,-0.3753857,0.81695384,-4.1022735,4.590091,-2.6318622,0.44284782,0.5064953,0.5006146,0.38365167,0.53554916,0.40525788,0.37132245,0.36505526,0.377644,0.37337172,0.4747972,0.44711375
41WGpU3iKXoQbc2AmG4liU,Classical,0.425,0.175,0,-20.075,1,0.0317,0.759,0.718,0.0939,0.569,135.282,424120,4,https://p.scdn.co/mp3-preview/2369a356063006879ea5e970489e902c7502a4f9?cid=5fe60eee742d40ef853bb1ae66209140,-238.44121,113.56966,-16.933321,13.867762,-14.808626,0.6656708,-15.174573,-1.9331894,-10.753986,-0.9702142,-12.651251,-2.809538,-5.268523,0.30736738,0.2199734,0.5743915,0.19499685,0.22027943,0.11383219,0.22318363,0.33603185,0.14903691,0.30021423,0.12761676,0.3095161
7mgoKqD2MoEsrfa9shQNvc,Classical,0.352,0.0205,8,-27.402,1,0.0434,0.993,0.905,0.0952,0.0364,130.561,408773,3,https://p.scdn.co/mp3-preview/7e978e6c0f23f88e99780fefef5e3fe858101772?cid=5fe60eee742d40ef853bb1ae66209140,-348.95184,177.36934,-1.2414291,10.318135,5.6045794,-3.068017,-5.5412765,-6.950189,-8.753321,-4.6002765,-2.8783803,-4.9214234,-9.426308,0.2579046,0.17180237,0.13030896,0.17952132,0.42179388,0.21461347,0.34326583,0.22106071,0.27570966,0.21045606,0.24195881,0.51067173
4etZiHNHhhCxDPXMxo3d8A,Classical,0.209,0.15,0,-23.697,1,0.0404,0.969,0.465,0.069,0.0383,104.325,196875,3,https://p.scdn.co/mp3-preview/166a55f91a4147e279872c2df1dbd2b2af02848d?cid=5fe60eee742d40ef853bb1ae66209140,-202.49055,168.0015,35.440445,21.173769,17.390137,7.749971,3.020002,-0.36007676,-6.8947487,-9.64344,-6.5561075,5.528665,2.4731455,0.4660495,0.26200646,0.2940303,0.39263052,0.50376344,0.27527702,0.32357904,0.6572043,0.47409838,0.31155312,0.29929388,0.4542325
6tsxzWdVw2WZPTKtcFvSg5,Classical,0.372,0.133,7,-21.83,1,0.0363,0.993,0.916,0.0824,0.623,120.594,294000,3,https://p.scdn.co/mp3-preview/e1a72806d41fc52fff2ac0f8d5054e7f9e6c0af6?cid=5fe60eee742d40ef853bb1ae66209140,-305.44574,178.52084,-12.60133,-15.000542,0.67960835,-2.862103,-7.2246995,-9.34396,-8.904829,-7.391272,-10.137296,-11.064723,-3.7297273,0.18772946,0.1528422,0.22346136,0.20399149,0.19345292,0.11378056,0.29564,0.2476161,0.18050864,0.3531254,0.14450905,0.31934178
5suQ5aESkUI2fkMN0bmkAw,Classical,0.293,0.0827,2,-20.835,0,0.0406,0.966,0.85,0.295,0.0459,131.494,649920,4,https://p.scdn.co/mp3-preview/4a85f03eb863dc3ca394bc62a678d09325d3600b?cid=5fe60eee742d40ef853bb1ae66209140,-284.63574,150.3101,-39.02009,19.945148,-5.7287593,-6.461573,-9.458534,-10.654271,-8.8151,-0.7152274,-6.03984,-6.7181497,-7.505156,0.32163805,0.18782264,0.26366156,0.2923939,0.3043526,0.29130095,0.21577838,0.31818232,0.41435534,0.197959,0.17764887,0.2500675
29WpzJoXRGrgxb92nOGvZF,Classical,0.497,0.153,5,-23.377,0,0.0374,0.902,0.831,0.0959,0.0599,91.639,184000,3,https://p.scdn.co/mp3-preview/bf95bf204e3009d36f7f6e488d0a1ceba539ebf4?cid=5fe60eee742d40ef853bb1ae66209140,-297.05936,245.35156,24.806288,-3.6039176,8.485579,3.8819485,3.8115609,4.0698557,8.031476,6.081339,4.3130946,0.43905735,-3.5051048,0.54186875,0.3557989,0.20950064,0.17857802,0.20572117,0.46662775,0.19977771,0.32465583,0.55013645,0.31847832,0.41125673,0.322474
0kgWdCIY9WSJhyEBOGPlAB,Classical,0.322,0.0435,11,-23.478,1,0.0431,0.985,0.956,0.0936,0.0381,75.913,268520,4,https://p.scdn.co/mp3-preview/d03cf74ee156ca44bbfc60933cd2314470045551?cid=5fe60eee742d40ef853bb1ae66209140,-288.52643,171.3229,-68.84286,7.1043243,-0.7631443,-1.2254521,-13.734027,-8.944995,-8.022928,-7.4270964,-3.361277,-0.2961444,2.0359645,0.2259949,0.34339398,0.17230588,0.29304293,0.22702816,0.19250719,0.25137836,0.19627173,0.26916954,0.12998983,0.19170085,0.2341698
7c4im9eLFrcZF4OA6H6WTd,Classical,0.454,0.0867,1,-23.834,1,0.0457,0.936,0.562,0.153,0.385,114.943,150693,4,https://p.scdn.co/mp3-preview/dddae61b04aced199082fbd2a430ee78dffb3a95?cid=5fe60eee742d40ef853bb1ae66209140,-293.43097,136.19946,-11.020015,14.738477,-14.5476055,-5.277811,-12.954898,-3.3463197,-9.006198,-8.761805,-12.142689,-6.1394563,-4.975357,0.27467594,0.48433623,0.16850601,0.23752055,0.18401352,0.32340664,0.15581398,0.19457704,0.43431798,0.1749755,0.22025056,0.124512255
3XODNjYATzcoCGlaEDdpIn,Classical,0.47,0.212,3,-19.548,1,0.0812,0.968,0.926,0.154,0.206,112.681,355987,4,https://p.scdn.co/mp3-preview/bfac1ac92e5fd4f12d1e397bcc58b6d44cbebd7d?cid=5fe60eee742d40ef853bb1ae66209140,-228.08879,157.52475,-34.036713,21.16985,-4.937936,-1.5110573,-7.083032,-6.0765777,-8.907676,-3.0325587,-8.4101515,-2.463895,-4.6948495,0.24476323,0.1764084,0.33022577,0.58724713,0.29159418,0.25474057,0.22218554,0.45676017,0.39433426,0.25024873,0.43701524,0.2410672
5eXAi2uaM8svO10w69RAqF,Classical,0.163,0.153,3,-17.256,1,0.0318,0.986,0.666,0.104,0.156,81.466,274507,3,https://p.scdn.co/mp3-preview/04fb5094555ea46d992e3523828f015af6cd2029?cid=5fe60eee742d40ef853bb1ae66209140,-133.03378,143.49521,-52.425575,22.99499,-2.4009483,-19.638393,-18.26054,-10.744532,-24.709965,3.6020374,-8.223991,-3.0236611,-2.5648136,0.23658648,0.27090055,0.43828243,0.42207807,0.3129763,0.37518197,0.31773305,0.28504834,0.28822884,0.2535147,0.35481986,0.2325834
6LGkEuLVrk8LJbuO5Ys5En,Classical,0.233,0.0101,8,-30.54,0,0.0397,0.985,0.852,0.0926,0.0737,78.664,215030,3,https://p.scdn.co/mp3-preview/3cdda2c70ceb2ba8738faa066462e8c6245397d9?cid=5fe60eee742d40ef853bb1ae66209140,-343.44205,148.70157,44.64997,47.196022,27.486933,8.873236,4.4563265,-4.627316,-5.4956846,-3.1990879,-3.5029187,-0.7573645,-2.871213,0.2875964,0.42469892,0.19847932,0.23831144,0.34132287,0.28248805,0.31568488,0.4129591,0.63740253,0.33813998,0.35905844,0.40160933
2dYYg8SuuB7vG5JvgqLDA2,Classical,0.697,0.158,10,-18.295,1,0.0418,0.994,0.88,0.11,0.474,132.101,100000,4,https://p.scdn.co/mp3-preview/bc030ae6977730d0bb7c7a491c24be5363969282?cid=5fe60eee742d40ef853bb1ae66209140,-277.64908,182.21504,-44.137493,-14.701574,-6.067913,-10.112745,-5.073777,-15.981,-16.672413,-5.8825846,-5.48159,0.9813635,5.7611055,0.3644901,0.18430975,0.384607,0.21242753,0.21835873,0.4699487,0.1709648,0.14292735,0.08925787,0.2605492,0.37681815,0.19645847
4a96300RvLAQoYYPAGDB1c,Classical,0.234,0.122,7,-18.561,1,0.0619,0.989,0.441,0.104,0.223,78.622,117675,4,https://p.scdn.co/mp3-preview/41382d40cd68482c81a74a1d578d68ff6cf208a0?cid=5fe60eee742d40ef853bb1ae66209140,-255.10725,149.43863,-13.819133,32.66117,0.47717142,-8.592947,-12.384712,-9.631947,-20.766521,-11.712385,-4.705651,-6.823058,-6.9678254,0.24691406,0.25413117,0.30912983,0.3812423,0.28815165,0.20745158,0.24042869,0.29649657,0.14193195,0.21043888,0.23425314,0.21752591
1z85kgMFuk4XXHnL6DaPl8,Classical,0.22,0.0145,6,-30.589,1,0.0354,0.994,0.909,0.0854,0.0498,65.416,360627,4,https://p.scdn.co/mp3-preview/45cb304824d3d7eb776230fb4306143d09b188c3?cid=5fe60eee742d40ef853bb1ae66209140,-352.44003,217.27759,-3.6222587,4.781911,10.95854,-5.0088654,-6.6420074,-10.493025,-16.118544,-10.8632555,-9.065699,-10.719761,-8.183097,0.11975491,0.10241991,0.20631406,0.3329394,0.18924206,0.33749357,0.41423503,0.1521199,0.19928247,0.22313425,0.51456463,0.28121635
0S0fI74eK541pvVioiXLeX,Classical,0.339,0.293,10,-15.766,1,0.0471,0.984,0.937,0.172,0.65,162.368,392787,4,https://p.scdn.co/mp3-preview/1683b6b0064418e4c6fefd0ddad45dde50a2034d?cid=5fe60eee742d40ef853bb1ae66209140,-169.57109,139.22473,-17.366413,12.261895,-2.7970376,-7.9310226,-16.703857,-11.141043,-18.54957,-13.276996,-14.680838,-11.506309,-11.006024,0.12729691,0.26862907,0.5018154,0.257228,0.27117634,0.38821343,0.28661075,0.2510065,0.16817015,0.38880312,0.26941785,0.10691838
5Kohlud3JbV1NvWpnUGKRl,Classical,0.518,0.379,11,-14.17,0,0.0596,0.703,0.0144,0.115,0.544,77.14,371240,4,https://p.scdn.co/mp3-preview/07ec9e08e6ca4a032d570a51b8abdebb99dcd53e?cid=5fe60eee742d40ef853bb1ae66209140,-157.37073,120.69356,-1.4532124,9.218686,22.688375,-1.529035,0.644742,14.778338,-17.842552,5.165381,5.3912277,-5.052442,-6.728101,0.34381407,0.39008942,0.33612671,0.23849988,0.3449409,0.3333537,0.48523816,0.3194357,0.17672703,0.17583854,0.2831508,0.46168613
0zkUMp4yNtkoF81Vz2s0wi,Classical,0.373,0.0643,10,-19.822,1,0.0454,0.959,0.277,0.0803,0.483,143.185,223093,4,https://p.scdn.co/mp3-preview/4f449f6d45ccdd4d2f8e854ccc4f0faf345e5d07?cid=5fe60eee742d40ef853bb1ae66209140,-235.90088,139.92924,-34.05665,23.47874,-11.415157,-14.660622,-16.958233,-14.334567,-14.008222,-10.295369,-19.265957,-8.806478,-10.971721,0.5830525,0.18897307,0.15822595,0.19219473,0.18161196,0.2386541,0.17396595,0.24920401,0.20780437,0.24466679,0.34609163,0.26626125
57MQkVn6VdqCHCYr2i6kVS,Classical,0.329,0.129,7,-16.313,1,0.0313,0.798,0.873,0.142,0.0383,141.85,261803,4,https://p.scdn.co/mp3-preview/e1e77ce642659b97626bd806237f4801a6c4e92d?cid=5fe60eee742d40ef853bb1ae66209140,-142.20296,163.22621,-29.570606,24.246721,-2.492365,-0.5468564,-10.742205,0.013547802,-10.177399,-3.6408348,-8.734018,-4.477164,-7.3684464,0.2986115,0.21313758,0.5083675,0.18107538,0.1412442,0.08807744,0.32692236,0.41763932,0.195356,0.41136155,0.20167165,0.40980473
4lr5mye1VerMXRA6KlBOi3,Classical,0.299,0.272,1,-13.575,1,0.033,0.588,0.212,0.119,0.518,145.843,193357,4,https://p.scdn.co/mp3-preview/01d40ed1cd7b16ddb81333639204fac29a34625f?cid=5fe60eee742d40ef853bb1ae66209140,-165.0411,113.133446,-17.641993,25.91277,-9.834643,-0.31148762,-8.721638,1.3499794,-0.94693196,0.54719037,-3.061104,-0.7534579,-4.8919287,0.3678363,0.3758449,0.19301859,0.24525103,0.2435762,0.5038989,0.3153618,0.3185925,0.44153208,0.22892079,0.33962363,0.17434826
0MJbkehic2iN5I8Bsuv3sW,Classical,0.2,0.13,2,-22.939,0,0.0447,0.99,0,0.0917,0.0737,126.634,167524,4,https://p.scdn.co/mp3-preview/d47edef8148c31dd2a6d6398e9fe673276476d10?cid=5fe60eee742d40ef853bb1ae66209140,-300.63516,141.99466,-49.915234,17.161505,-18.109726,-48.55141,-16.808764,4.13179,-40.088264,2.3797941,-11.697325,-18.85445,-5.723262,0.20385548,0.16374344,0.43437237,0.2006735,0.34281445,0.43604392,0.19475487,0.33735022,0.17039354,0.37707746,0.27314165,0.17716481
1cRP13puWsdCxDcsE2Nbqm,Classical,0.369,0.256,2,-19.411,1,0.0379,0.98,0.836,0.109,0.721,85.265,208225,4,https://p.scdn.co/mp3-preview/b5c2e065630f9f256ed562e6897f9e278f0242e8?cid=5fe60eee742d40ef853bb1ae66209140,-241.34196,188.44603,-43.462254,15.346593,-3.7064083,-7.8736887,-4.9140387,-7.809264,-7.432948,-4.6438994,-4.0655584,-7.018174,-5.146258,0.19842416,0.26998442,0.37654543,0.19770852,0.23322046,0.1733503,0.20481923,0.25839,0.19932275,0.3932416,0.23509684,0.21610233
2rfIwt0N4dszt5wSPby7yN,Classical,0.446,0.147,6,-18.848,1,0.0532,0.868,0.000394,0.0902,0.495,77.811,236613,4,https://p.scdn.co/mp3-preview/34c8d3303ac0b7ec6fd78ad0d8b2b46bd58183de?cid=5fe60eee742d40ef853bb1ae66209140,-271.18182,101.43889,-26.776987,21.236742,1.8590931,9.416571,0.7975485,5.3834863,-16.93887,-4.964225,-15.135529,-6.5358276,-6.364411,0.19531244,0.46261612,0.21218817,0.20404272,0.10063332,0.20697363,0.35115504,0.12564476,0.1116631,0.08222594,0.25674754,0.2398555
